customer_id,total_orders,total_revenue,total_profit,total_quantity,total_discount,total_shipping_cost,total_marketing_cost,total_return_cost,total_returns,avg_order_value,avg_profit_per_order,avg_satisfaction,avg_delivery_days,customer_age,customer_gender,region,customer_tenure_months,recency_days,profit_margin,return_rate,profitability_status,R_score,F_score,M_score,RFM_score,customer_segment,annual_purchase_frequency,expected_lifespan_years,predicted_clv,predicted_future_profit,future_value_segment,decision,business_decision
CUST_00086,4,223239.4062,56625.54,13,84863.7138,761.79,905.21,20241.199999999997,2,55809.85155,14156.385,3.5,3.25,41,Female,Central,21,92,25.36538730499454,50.0,Profitable,4,3,5,12,Loyal Customer,2.2857142857142856,1.75,56625.53999999999,19507.331276064222,High Future Value,Monitor,Monitor
CUST_00087,2,102308.5824,29457.36,6,16537.3776,941.4300000000001,203.16,0.0,0,51154.2912,14728.68,3.0,5.5,43,Male,North,45,370,28.792657770224366,0.0,Profitable,1,1,3,5,At Risk Customer,0.5333333333333333,3.75,29457.36,8252.576121018683,Low Future Value,Monitor,Retention Campaign
CUST_00088,3,78044.52,31684.809999999998,6,8837.75,1350.25,492.15000000000003,3526.12,1,26014.84,10561.603333333333,2.6666666666666665,6.333333333333333,42,Male,Central,53,33,40.59837897651237,33.33333333333333,Profitable,5,2,2,9,Potential Customer,0.6792452830188679,4.416666666666667,31684.809999999994,7031.44560372119,Low Future Value,Monitor,Retain & Upsell
CUST_00089,7,104712.5489,34281.31,11,23396.9911,1530.84,1464.12,824.13,1,14958.935557142857,4897.33,3.4285714285714284,4.571428571428571,62,Male,West,40,215,32.738492530382864,14.285714285714285,Profitable,2,5,3,10,At Risk Customer,2.1,3.3333333333333335,34281.310000000005,6827.09172752821,Low Future Value,Monitor,Retention Campaign
CUST_00090,5,190097.0019,50476.29,14,37705.7081,1916.68,1112.78,14710.119999999999,2,38019.40038,10095.258,3.6,5.0,58,Male,Central,45,126,26.55291219508707,40.0,Profitable,3,4,5,12,Loyal Customer,1.3333333333333333,3.75,50476.28999999999,11791.405242104609,High Future Value,Monitor,Retention Campaign
CUST_00091,3,48113.676999999996,16002.33,7,19509.503,572.03,662.52,0.0,0,16037.892333333331,5334.11,3.3333333333333335,3.3333333333333335,46,Male,North,15,63,33.259420185241716,0.0,Profitable,4,2,1,7,Low Value Customer,2.4,1.25,16002.329999999998,7426.436372707386,Low Future Value,Monitor,Monitor
CUST_00092,8,221029.5014,93521.06,26,45337.2186,1685.46,2307.82,4288.950000000001,2,27628.687675,11690.1325,2.375,6.375,32,Male,Central,20,217,42.31157352644691,25.0,Profitable,2,5,5,12,Loyal Customer,4.8,1.6666666666666667,93521.06,4977.7424853647935,Low Future Value,Monitor,Retention Campaign
CUST_00093,4,202135.5102,68239.91,15,35628.5498,948.33,724.52,2993.21,1,50533.87755,17059.9775,1.5,3.5,62,Male,East,20,13,33.759486362629225,25.0,Profitable,5,3,5,13,VIP Customer,2.4,1.6666666666666667,68239.91,10631.493868357367,Medium Future Value,Monitor,Retain & Upsell
CUST_00094,4,142085.9848,45501.07,13,34736.2552,934.53,748.41,0.0,0,35521.4962,11375.2675,3.0,4.75,18,Male,South,45,8,32.02361588586463,0.0,Profitable,5,3,4,12,Loyal Customer,1.0666666666666667,3.75,45501.07000000001,12632.165481698035,High Future Value,Monitor,Retain & Upsell
CUST_00095,1,19822.4544,9091.49,4,3775.7056,467.77,90.37,0.0,0,19822.4544,9091.49,3.0,5.0,42,Male,East,55,309,45.86460292222945,0.0,Profitable,2,1,1,4,At Risk Customer,0.2181818181818182,4.583333333333333,9091.490000000002,6802.787088800927,Low Future Value,Monitor,Retention Campaign
CUST_00096,4,190034.7604,75394.44,14,57053.9796,1304.74,487.7,0.0,0,47508.6901,18848.61,3.0,3.75,24,Male,South,59,33,39.67402586837476,0.0,Profitable,5,3,5,13,VIP Customer,0.8135593220338982,4.916666666666667,75394.44,9531.28942142788,Medium Future Value,Monitor,Retain & Upsell
CUST_00097,3,85501.7044,24834.18,6,18837.2656,728.48,342.13,0.0,0,28500.568133333334,8278.06,1.6666666666666667,1.6666666666666667,26,Other,Central,5,204,29.045245558870985,0.0,Profitable,2,2,2,6,At Risk Customer,7.199999999999999,1.0,59602.03199999999,7212.838241399302,Low Future Value,Monitor,Retention Campaign
CUST_00098,5,55907.705,21468.59,9,9687.824999999999,1069.06,1140.95,0.0,0,11181.541000000001,4293.718,3.4,5.6,41,Female,West,54,243,38.40005594935438,0.0,Profitable,2,4,1,7,At Risk Customer,1.1111111111111112,4.5,21468.59,7912.037727846307,Low Future Value,Monitor,Retention Campaign
CUST_00099,3,52019.346000000005,16527.69,8,9374.814,565.21,582.91,0.0,0,17339.782000000003,5509.23,3.3333333333333335,5.666666666666667,18,Female,Central,54,361,31.772198750826274,0.0,Profitable,1,2,1,4,At Risk Customer,0.6666666666666666,4.5,16527.69,9664.226834145427,Medium Future Value,Monitor,Retention Campaign
CUST_00100,3,27720.943400000004,9674.47,7,4379.6066,592.0,686.14,0.0,0,9240.314466666669,3224.8233333333333,4.333333333333333,8.0,61,Male,North,60,702,34.89949768448356,0.0,Profitable,1,2,1,4,At Risk Customer,0.6,5.0,9674.470000000001,7163.9796212677975,Low Future Value,Monitor,Retention Campaign
CUST_00101,5,248339.522,90350.95999999999,21,52759.398,1416.67,772.91,6390.84,1,49667.9044,18070.192,1.8,6.0,25,Male,Central,32,164,36.38203024325705,20.0,Profitable,3,4,5,12,Loyal Customer,1.875,2.6666666666666665,90350.95999999999,8554.697035771705,Medium Future Value,Monitor,Retention Campaign
CUST_00102,4,47992.500499999995,14514.71,8,5044.3495,761.26,472.33,536.5,1,11998.125124999999,3628.6775,4.0,5.5,41,Female,South,6,167,30.24370443044534,25.0,Profitable,3,3,1,7,At Risk Customer,8.0,1.0,29029.420000000002,8499.514457109039,Medium Future Value,Monitor,Retention Campaign
CUST_00103,10,336871.75580000004,109509.94,34,64322.1642,2519.78,2599.4700000000003,0.0,0,33687.17558,10950.994,2.2,5.3,28,Male,East,30,12,32.50790192841688,0.0,Profitable,5,5,5,15,VIP Customer,4.0,2.5,109509.94,10649.209007692041,Medium Future Value,Monitor,Retain & Upsell
CUST_00104,3,146264.9082,44063.119999999995,13,47991.9518,855.92,662.32,0.0,0,48754.9694,14687.706666666665,3.0,4.333333333333333,34,Male,West,26,57,30.12555816857238,0.0,Profitable,4,2,4,10,Potential Customer,1.3846153846153848,2.1666666666666665,44063.12,11681.176212253275,High Future Value,Monitor,Retain & Upsell
CUST_00105,4,292728.9584,130648.75,17,69067.7016,1038.69,552.56,0.0,0,73182.2396,32662.1875,3.5,5.5,25,Male,Central,37,101,44.6313035492289,0.0,Profitable,4,3,5,12,Loyal Customer,1.2972972972972971,3.0833333333333335,130648.74999999997,9856.206822398364,Medium Future Value,Monitor,Monitor
CUST_00106,4,276266.4968,107034.76,17,41175.3432,1207.88,628.64,3655.37,1,69066.6242,26758.69,4.0,7.0,52,Male,Central,13,41,38.743300848921464,25.0,Profitable,5,3,5,13,VIP Customer,3.6923076923076925,1.0833333333333333,107034.76,8298.76040741438,Low Future Value,Monitor,Retain & Upsell
CUST_00107,8,223147.95200000002,56093.32,22,38800.198,965.97,1746.39,9496.41,1,27893.494000000002,7011.665,3.0,4.5,52,Male,East,29,311,25.137277531455897,12.5,Profitable,2,5,5,12,Loyal Customer,3.3103448275862073,2.4166666666666665,56093.32000000001,5870.182437904113,Low Future Value,Monitor,Retention Campaign
CUST_00108,6,183330.571,70825.61,16,19347.019,1225.56,1082.9,0.0,0,30555.095166666666,11804.268333333333,3.1666666666666665,5.333333333333333,50,Male,West,5,16,38.632732999015204,0.0,Profitable,5,4,4,13,VIP Customer,14.399999999999999,1.0,169981.46399999998,8626.755288422833,Medium Future Value,Monitor,Retain & Upsell
CUST_00109,3,104416.51060000001,41358.8,8,29279.1894,791.35,613.78,0.0,0,34805.503533333336,13786.266666666668,3.0,5.666666666666667,22,Female,Central,25,224,39.60944467722904,0.0,Profitable,2,2,3,7,At Risk Customer,1.44,2.0833333333333335,41358.8,7464.990381604867,Low Future Value,Monitor,Retention Campaign
CUST_00110,6,183381.9167,51056.630000000005,20,25094.3033,1114.8600000000001,1830.8999999999999,0.0,0,30563.652783333335,8509.438333333334,3.1666666666666665,5.0,59,Male,Central,13,365,27.8416928554221,0.0,Profitable,1,4,4,9,At Risk Customer,5.538461538461539,1.0833333333333333,51056.63000000002,6725.589947664382,Low Future Value,Monitor,Retention Campaign
CUST_00111,7,371102.9639,126647.32,23,36269.4861,1714.95,1069.8000000000002,0.0,0,53014.70912857143,18092.47428571429,2.7142857142857144,5.857142857142857,56,Male,South,24,122,34.127272568517476,0.0,Profitable,3,5,5,13,VIP Customer,3.5,2.0,126647.31999999999,11539.445664593224,High Future Value,Monitor,Retention Campaign
CUST_00112,4,74092.2242,23800.23,14,12239.3358,736.98,1357.5,0.0,0,18523.05605,5950.0575,2.75,6.0,58,Female,South,31,274,32.12243964461793,0.0,Profitable,2,3,2,7,At Risk Customer,1.5483870967741935,2.5833333333333335,23800.229999999996,9106.85228990227,Medium Future Value,Monitor,Retention Campaign
CUST_00113,3,71374.20800000001,28268.91,8,18774.852,384.78999999999996,646.39,0.0,0,23791.402666666672,9422.97,2.6666666666666665,3.6666666666666665,45,Male,North,20,464,39.60661812177306,0.0,Profitable,1,2,2,5,At Risk Customer,1.7999999999999998,1.6666666666666667,28268.910000000003,7856.484632888965,Low Future Value,Monitor,Retention Campaign
CUST_00114,3,141075.1407,54389.45,9,22434.6393,790.53,371.65000000000003,0.0,0,47025.046899999994,18129.816666666666,4.333333333333333,4.333333333333333,24,Male,East,55,40,38.5535323446252,0.0,Profitable,5,2,4,11,Loyal Customer,0.6545454545454545,4.583333333333333,54389.44999999999,9871.935012827518,Medium Future Value,Monitor,Retain & Upsell
CUST_00115,4,203115.78749999998,56676.59,18,61223.4625,826.34,678.53,15607.17,1,50778.946874999994,14169.1475,3.25,5.5,26,Female,West,8,184,27.90358676575055,25.0,Profitable,3,3,5,11,Loyal Customer,6.0,1.0,85014.885,13316.842217511681,High Future Value,Monitor,Retention Campaign
CUST_00116,2,22203.6849,7583.540000000001,6,2664.5451000000003,593.16,534.0,0.0,0,11101.84245,3791.7700000000004,5.0,3.0,25,Male,Central,60,52,34.15442091776397,0.0,Profitable,4,1,1,6,Low Value Customer,0.4,5.0,7583.540000000002,5398.135322845985,Low Future Value,Monitor,Retain & Upsell
CUST_00117,3,74937.11720000001,25821.7,7,21842.1428,1175.76,728.6800000000001,0.0,0,24979.039066666668,8607.233333333334,3.0,7.333333333333333,29,Male,Central,9,129,34.4578240594502,0.0,Profitable,3,2,2,7,At Risk Customer,4.0,1.0,34428.933333333334,9188.483805063797,Medium Future Value,Monitor,Retention Campaign
CUST_00118,5,105033.1641,40774.59,13,29671.3459,881.22,810.05,0.0,0,21006.63282,8154.918,2.4,5.2,51,Female,North,21,5,38.820681400380664,0.0,Profitable,5,4,3,12,Loyal Customer,2.857142857142857,1.75,40774.59,9956.239059819847,Medium Future Value,Monitor,Retain & Upsell
CUST_00119,8,124700.8944,38588.48,22,39289.115600000005,1973.41,1790.74,3481.0099999999998,3,15587.6118,4823.56,2.25,4.375,50,Male,Central,51,13,30.944830175973465,37.5,Profitable,5,5,3,13,VIP Customer,1.8823529411764706,4.25,38588.48,6255.896889106952,Low Future Value,Monitor,Retain & Upsell
CUST_00120,3,113206.26809999999,44761.8,12,22271.921899999998,491.19,1078.27,0.0,0,37735.422699999996,14920.6,2.3333333333333335,2.3333333333333335,40,Female,East,20,424,39.54003674112813,0.0,Profitable,1,2,3,6,At Risk Customer,1.7999999999999998,1.6666666666666667,44761.799999999996,9560.176355917241,Medium Future Value,Monitor,Retention Campaign
CUST_00121,8,235850.6176,75358.64,18,50952.252400000005,1780.3899999999999,1249.25,1993.38,1,29481.3272,9419.83,3.375,5.875,41,Female,North,15,230,31.951851882706283,12.5,Profitable,2,5,5,12,Loyal Customer,6.4,1.25,75358.64,6318.473354124451,Low Future Value,Monitor,Retention Campaign
CUST_00122,8,309724.58400000003,120011.97,26,64294.596000000005,2007.05,1773.91,692.47,1,38715.573000000004,15001.49625,3.25,5.875,54,Male,East,26,61,38.747963900728,12.5,Profitable,4,5,5,14,VIP Customer,3.6923076923076925,2.1666666666666665,120011.97,14072.701946894644,High Future Value,Monitor,Growth Opportunity
CUST_00123,3,50443.1362,17133.07,9,9490.313800000002,644.3499999999999,703.26,3043.69,3,16814.378733333335,5711.0233333333335,4.333333333333333,6.0,52,Female,North,54,236,33.965116546421235,100.0,Profitable,2,2,1,5,At Risk Customer,0.6666666666666666,4.5,17133.070000000003,7382.384640105349,Low Future Value,Monitor,Retention Campaign
CUST_00124,2,69611.794,30589.51,8,21622.996,429.38,190.96,0.0,0,34805.897,15294.755,2.5,5.5,61,Female,Central,42,709,43.94299908432183,0.0,Profitable,1,1,2,4,At Risk Customer,0.5714285714285714,3.5,30589.51,6885.851984001464,Low Future Value,Monitor,Retention Campaign
CUST_00125,5,111888.5327,27694.09,12,18519.9773,1161.0700000000002,1503.23,7463.39,1,22377.70654,5538.818,3.6,4.0,57,Male,North,11,3,24.75149984695438,20.0,Profitable,5,4,3,12,Loyal Customer,5.454545454545455,1.0,30211.73454545455,9796.058775342042,Medium Future Value,Monitor,Retain & Upsell
CUST_00126,6,239284.5836,102086.56,16,42564.3864,1333.26,1364.91,40.52,1,39880.763933333335,17014.426666666666,3.8333333333333335,3.5,39,Female,South,37,88,42.66324159464153,16.666666666666664,Profitable,4,4,5,13,VIP Customer,1.9459459459459458,3.0833333333333335,102086.56,10434.45934015733,Medium Future Value,Monitor,Growth Opportunity
CUST_00127,3,72158.7636,29221.32,9,9043.046400000001,593.31,655.42,0.0,0,24052.9212,9740.44,2.3333333333333335,4.0,44,Male,West,41,41,40.495871245776165,0.0,Profitable,5,2,2,9,Potential Customer,0.8780487804878049,3.4166666666666665,29221.319999999996,8810.752891133227,Medium Future Value,Monitor,Retain & Upsell
CUST_00128,3,60570.0459,16617.19,8,7895.8141000000005,1123.06,845.54,0.0,0,20190.0153,5539.063333333333,1.6666666666666667,7.666666666666667,52,Female,Central,11,355,27.434666348832998,0.0,Profitable,1,2,2,5,At Risk Customer,3.272727272727273,1.0,18127.843636363636,11601.483688649147,High Future Value,Monitor,Retention Campaign
CUST_00129,2,33905.3379,12141.07,5,3727.3321000000005,404.4,341.31,0.0,0,16952.66895,6070.535,2.5,3.5,18,Male,West,27,294,35.808727333167205,0.0,Profitable,2,1,1,4,At Risk Customer,0.8888888888888888,2.25,12141.07,7055.585746608869,Low Future Value,Monitor,Retention Campaign
CUST_00130,3,43347.350000000006,15517.009999999998,6,17316.29,343.84000000000003,733.1600000000001,919.11,1,14449.116666666669,5172.336666666666,2.0,6.333333333333333,52,Male,Central,30,73,35.796905693196926,33.33333333333333,Profitable,4,2,1,7,Low Value Customer,1.2,2.5,15517.01,7992.768312333337,Low Future Value,Monitor,Monitor
CUST_00131,2,54470.414000000004,18883.72,6,17612.566000000003,744.3299999999999,588.1899999999999,0.0,0,27235.207000000002,9441.86,4.0,5.0,54,Male,West,19,379,34.66784739326563,0.0,Profitable,1,1,1,3,At Risk Customer,1.2631578947368423,1.5833333333333333,18883.72,7231.9697536957565,Low Future Value,Monitor,Retention Campaign
CUST_00132,6,66387.18000000001,25869.54,16,7856.67,1745.28,1152.0,0.0,0,11064.53,4311.59,3.0,3.8333333333333335,64,Female,South,34,475,38.967674180466766,0.0,Profitable,1,4,2,7,At Risk Customer,2.1176470588235294,2.8333333333333335,25869.54,7673.76339130405,Low Future Value,Monitor,Retention Campaign
CUST_00133,5,98923.2892,27078.480000000003,13,13525.8108,1729.45,1477.3899999999999,2215.07,1,19784.65784,5415.696000000001,3.2,5.6,31,Male,West,38,51,27.37321031173315,20.0,Profitable,4,4,3,11,Loyal Customer,1.5789473684210527,3.1666666666666665,27078.480000000003,8149.634076656038,Low Future Value,Monitor,Retain & Upsell
CUST_00134,7,120758.51860000001,35065.81,20,28822.451399999998,2309.66,1662.15,4994.84,2,17251.216942857143,5009.401428571428,2.5714285714285716,4.428571428571429,20,Male,North,23,62,29.037959728664635,28.57142857142857,Profitable,4,5,3,12,Loyal Customer,3.652173913043478,1.9166666666666667,35065.80999999999,8063.427250048419,Low Future Value,Monitor,Growth Opportunity
CUST_00135,4,129203.05660000001,50247.0,10,43864.6334,691.6500000000001,1173.17,0.0,0,32300.764150000003,12561.75,3.0,4.75,18,Male,West,53,367,38.88994681879685,0.0,Profitable,1,3,3,7,At Risk Customer,0.9056603773584905,4.416666666666667,50247.0,7985.867363693476,Low Future Value,Monitor,Retention Campaign
CUST_00136,7,154446.5584,60336.91,17,22332.3616,2346.32,1280.42,0.0,0,22063.79405714286,8619.558571428572,3.2857142857142856,3.4285714285714284,22,Female,Central,1,166,39.06652930635973,0.0,Profitable,3,5,4,12,Loyal Customer,84.0,1.0,724042.92,6983.343271909952,Low Future Value,Monitor,Retention Campaign
CUST_00137,2,11540.187,4252.15,2,3881.1330000000003,311.62,276.25,0.0,0,5770.0935,2126.075,4.5,8.5,43,Female,East,3,252,36.84645664753959,0.0,Profitable,2,1,1,4,At Risk Customer,8.0,1.0,17008.6,5056.778513344066,Low Future Value,Monitor,Retention Campaign
CUST_00138,3,81788.713,33414.26,9,7351.707,896.52,520.48,0.0,0,27262.904333333336,11138.086666666668,2.3333333333333335,4.666666666666667,31,Female,West,3,538,40.85436580961972,0.0,Profitable,1,2,2,5,At Risk Customer,12.0,1.0,133657.04,9116.087043647763,Medium Future Value,Monitor,Retention Campaign
CUST_00139,5,143566.6469,58483.03,12,16238.053100000001,1282.45,880.85,1213.09,1,28713.32938,11696.606,3.4,5.0,56,Female,West,28,127,40.73580546931336,20.0,Profitable,3,4,4,11,Loyal Customer,2.142857142857143,2.3333333333333335,58483.03,7739.804533833139,Low Future Value,Monitor,Retention Campaign
CUST_00140,4,147757.65350000001,71072.1,16,14558.7965,1212.67,1117.72,0.0,0,36939.413375000004,17768.025,4.0,4.0,44,Female,West,14,57,48.100452542717186,0.0,Profitable,4,3,4,11,Loyal Customer,3.4285714285714284,1.1666666666666667,71072.1,9304.667546508439,Medium Future Value,Monitor,Retain & Upsell
CUST_00141,4,59509.3833,17478.190000000002,12,22482.1967,1030.81,805.41,3667.08,2,14877.345825,4369.547500000001,3.5,2.75,26,Male,Central,52,337,29.370477445361125,50.0,Profitable,2,3,2,7,At Risk Customer,0.9230769230769231,4.333333333333333,17478.190000000002,10071.405930009165,Medium Future Value,Monitor,Retention Campaign
CUST_00142,5,177544.39919999999,58828.51,22,28198.7008,1569.99,1129.92,172.28,1,35508.879839999994,11765.702000000001,3.2,5.4,32,Female,West,30,74,33.13453438411816,20.0,Profitable,4,4,4,12,Loyal Customer,2.0,2.5,58828.51000000001,11833.225144995398,High Future Value,Monitor,Growth Opportunity
CUST_00143,5,179156.52060000002,63848.6,23,68242.0694,1728.84,1023.73,5941.3,1,35831.30412,12769.72,2.2,6.0,32,Female,Central,58,50,35.63844608399924,20.0,Profitable,5,4,4,13,VIP Customer,1.0344827586206897,4.833333333333333,63848.59999999999,7753.450763807546,Low Future Value,Monitor,Retain & Upsell
CUST_00144,3,112992.2369,34579.33,8,25085.4431,661.8,646.24,3735.86,1,37664.07896666667,11526.443333333335,3.0,6.333333333333333,43,Other,Central,54,287,30.60327943644773,33.33333333333333,Profitable,2,2,3,7,At Risk Customer,0.6666666666666666,4.5,34579.33,9312.466106197935,Medium Future Value,Monitor,Retention Campaign
CUST_00145,1,6056.518,1872.04,4,2240.0820000000003,427.44,341.92,0.0,0,6056.518,1872.04,2.0,3.0,59,Female,East,5,484,30.90950939136976,0.0,Profitable,1,1,1,3,At Risk Customer,2.4,1.0,4492.896,7091.355620130696,Low Future Value,Monitor,Retention Campaign
CUST_00146,5,187665.4707,77580.07,16,20775.1093,1184.55,1205.51,2634.64,1,37533.09414,15516.014000000001,3.4,5.8,30,Male,North,49,226,41.33955474633832,20.0,Profitable,2,4,4,10,At Risk Customer,1.2244897959183674,4.083333333333333,77580.07,7567.477972402341,Low Future Value,Monitor,Retention Campaign
CUST_00147,3,99844.9191,31201.18,9,12513.130899999998,796.5600000000001,683.16,4610.98,1,33281.6397,10400.393333333333,2.3333333333333335,3.3333333333333335,49,Male,Central,15,546,31.2496422264115,33.33333333333333,Profitable,1,2,3,6,At Risk Customer,2.4,1.25,31201.179999999997,7455.617618847933,Low Future Value,Monitor,Retention Campaign
CUST_00148,3,87698.8965,36704.83,8,26360.233500000002,666.88,464.4,0.0,0,29232.965500000002,12234.943333333335,3.6666666666666665,6.333333333333333,56,Female,South,38,53,41.85324042247214,0.0,Profitable,4,2,2,8,Potential Customer,0.9473684210526316,3.1666666666666665,36704.83,10524.912328996745,Medium Future Value,Monitor,Retain & Upsell
