Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Region,Product_ID,Product_Name,Category,Sub_Category,Brand,Quantity,Unit_Price,Discount_Percent,Sales,Cost,Profit,Payment_Method,Sales_Channel,Sales_Person,Customer_Type
O000128,2026-08-21,C00631,Customer_01632,Male,56,Jharkhand City,Jharkhand,East,P0243,Jeans,Clothing,Jeans,Samsung,3,1723.07,0,5169.21,4615.92,553.29,Debit Card,Online,Sales_24,New
O000129,2026-11-29,C00497,Customer_00065,Male,30,Jharkhand City,Jharkhand,East,P0010,Rice,Grocery,Rice,Ikea,5,3895.57,15,16556.17,9962.2,6593.97,Cash,Offline,Sales_14,New
O000130,2025-03-05,C01446,Customer_00283,Male,53,Odisha City,Odisha,East,P0167,Mixer,Home,Mixer,LG,5,3897.36,15,16563.78,14170.09,2393.69,Cash,Offline,Sales_11,New
O000131,2026-10-21,C01646,Customer_01420,Female,57,Assam City,Assam,East,P0248,Cricket Bat,Sports,Cricket Bat,Ikea,3,3411.76,30,7164.7,5748.41,1416.29,Credit Card,Online,Sales_09,Returning
O000132,2025-12-24,C01148,Customer_01913,Female,36,Uttar Pradesh City,Uttar Pradesh,North,P0063,Jeans,Clothing,Jeans,Boat,2,3482.18,15,5919.71,3912.72,2006.99,Net Banking,Offline,Sales_13,Returning
O000133,2026-05-06,C00439,Customer_00414,Female,53,Gujarat City,Gujarat,West,P0357,Shirt,Clothing,Shirt,Nike,1,1797.18,15,1527.6,1190.9,336.7,Debit Card,Online,Sales_04,New
O000134,2025-12-05,C01470,Customer_00968,Male,61,Uttar Pradesh City,Uttar Pradesh,North,P0395,Headphones,Electronics,Headphones,Ikea,2,3225.93,0,6451.86,3774.79,2677.07,Credit Card,Online,Sales_18,New
O000135,2026-10-24,C00122,Customer_01860,Male,59,Odisha City,Odisha,East,P0294,Curtains,Home,Curtains,Sony,2,3803.96,10,6847.13,4535.6,2311.53,Credit Card,Online,Sales_06,Returning
O000136,2025-02-08,C00019,Customer_00612,Male,39,Rajasthan City,Rajasthan,North,P0146,Mobile,Electronics,Mobile,Sony,2,4689.38,30,6565.13,5738.67,826.46,Cash,Offline,Sales_05,Returning
O000137,2025-07-10,C00029,Customer_01509,Female,36,West Bengal City,West Bengal,East,P0291,Chair,Furniture,Chair,Adidas,2,3682.48,25,5523.72,3535.42,1988.3,Credit Card,Online,Sales_20,Returning
O000138,2026-05-04,C00663,Customer_01917,Male,18,Odisha City,Odisha,East,P0134,Cricket Bat,Sports,Cricket Bat,Apple,4,3379.35,5,12841.53,11475.06,1366.47,Cash,Online,Sales_15,Returning
O000139,2025-08-30,C00128,Customer_01368,Male,47,Bihar City,Bihar,East,P0158,Jacket,Clothing,Jacket,Boat,5,156.04,25,585.15,395.47,189.68,Credit Card,Offline,Sales_22,Returning
O000140,2026-04-11,C01532,Customer_01241,Female,44,Tamil Nadu City,Tamil Nadu,South,P0360,Curtains,Home,Curtains,Adidas,5,1182.16,5,5615.26,4028.18,1587.08,Net Banking,Offline,Sales_25,New
O000141,2026-08-01,C00230,Customer_00127,Male,54,Uttar Pradesh City,Uttar Pradesh,North,P0275,Lamp,Home,Lamp,Apple,5,2289.07,25,8584.01,5808.15,2775.86,Credit Card,Online,Sales_11,Returning
O000142,2025-02-26,C00929,Customer_00271,Female,47,Tamil Nadu City,Tamil Nadu,South,P0289,Mixer,Home,Mixer,Boat,5,2495.26,20,9981.04,7045.81,2935.23,UPI,Offline,Sales_22,Returning
O000143,2026-12-19,C00131,Customer_01109,Male,22,Delhi City,Delhi,North,P0479,Oil,Grocery,Oil,Samsung,2,2933.73,0,5867.46,4097.21,1770.25,Cash,Online,Sales_10,Returning
O000144,2026-01-22,C00770,Customer_00165,Male,59,Rajasthan City,Rajasthan,North,P0441,Sofa,Furniture,Sofa,Boat,4,1934.86,15,6578.52,4650.93,1927.59,Debit Card,Online,Sales_06,Returning
O000145,2026-07-12,C00869,Customer_01090,Female,32,Andhra Pradesh City,Andhra Pradesh,South,P0127,Sofa,Furniture,Sofa,HP,1,3805.28,10,3424.75,2438.6,986.15,Cash,Offline,Sales_05,Returning
O000146,2025-03-10,C00207,Customer_01217,Male,46,Punjab City,Punjab,North,P0307,Mixer,Home,Mixer,Samsung,4,3113.12,0,12452.48,7897.78,4554.7,UPI,Online,Sales_24,New
O000147,2026-05-31,C00593,Customer_00480,Female,54,Kerala City,Kerala,South,P0307,Rice,Grocery,Rice,Ikea,2,3796.49,30,5315.09,3028.3,2286.79,Debit Card,Online,Sales_10,New
O000148,2025-06-29,C01283,Customer_01391,Female,53,Andhra Pradesh City,Andhra Pradesh,South,P0254,Table,Furniture,Table,Nike,3,398.69,20,956.86,820.89,135.97,UPI,Offline,Sales_21,Returning
O000149,2026-07-05,C00970,Customer_00494,Male,37,Andhra Pradesh City,Andhra Pradesh,South,P0440,Jacket,Clothing,Jacket,LG,4,831.17,15,2825.98,1736.16,1089.82,Credit Card,Offline,Sales_02,Returning
O000150,2025-03-22,C01889,Customer_00922,Female,23,Odisha City,Odisha,East,P0275,Yoga Mat,Sports,Yoga Mat,Dell,4,1290.01,5,4902.04,3262.76,1639.28,Credit Card,Online,Sales_09,Returning
O000151,2026-07-27,C00445,Customer_00982,Male,39,Uttarakhand City,Uttarakhand,North,P0156,Football,Sports,Football,Apple,2,4042.79,20,6468.46,5197.45,1271.01,UPI,Online,Sales_07,New
O000152,2025-10-17,C00780,Customer_00955,Female,37,Telangana City,Telangana,South,P0134,Sofa,Furniture,Sofa,Puma,2,2043.5,5,3882.65,2885.69,996.96,Debit Card,Offline,Sales_15,New
O000153,2025-05-30,C00034,Customer_00535,Female,36,Telangana City,Telangana,South,P0079,Shirt,Clothing,Shirt,Adidas,3,2128.26,20,5107.82,4354.06,753.76,Credit Card,Offline,Sales_08,Returning
O000154,2026-10-20,C01515,Customer_01005,Female,28,Jharkhand City,Jharkhand,East,P0376,Table,Furniture,Table,Ikea,3,1360.9,30,2857.89,2060.59,797.3,Debit Card,Online,Sales_05,Returning
O000155,2026-11-16,C00100,Customer_01566,Male,44,Rajasthan City,Rajasthan,North,P0071,Yoga Mat,Sports,Yoga Mat,Samsung,5,265.74,30,930.09,535.75,394.34,Credit Card,Online,Sales_23,New
O000156,2026-09-24,C01870,Customer_00990,Female,19,Delhi City,Delhi,North,P0004,Sofa,Furniture,Sofa,Sony,3,396.21,25,891.47,698.35,193.12,Net Banking,Offline,Sales_01,New
O000157,2026-03-17,C01652,Customer_01925,Male,24,Andhra Pradesh City,Andhra Pradesh,South,P0471,Curtains,Home,Curtains,Ikea,3,184.0,30,386.4,306.9,79.5,UPI,Online,Sales_08,New
O000158,2026-02-20,C00941,Customer_01158,Male,62,Uttarakhand City,Uttarakhand,North,P0116,Cricket Bat,Sports,Cricket Bat,Adidas,3,3995.19,0,11985.57,8157.0,3828.57,Debit Card,Online,Sales_21,New
O000159,2025-06-25,C00170,Customer_01024,Female,59,Karnataka City,Karnataka,South,P0402,Oil,Grocery,Oil,LG,5,2432.42,25,9121.58,5047.04,4074.54,Debit Card,Online,Sales_17,New
O000160,2025-10-15,C01842,Customer_01113,Male,29,Uttar Pradesh City,Uttar Pradesh,North,P0476,Sofa,Furniture,Sofa,Puma,4,1428.37,0,5713.48,4511.08,1202.4,Debit Card,Online,Sales_07,New
O000161,2026-11-25,C01837,Customer_01108,Female,42,Kerala City,Kerala,South,P0387,Mobile,Electronics,Mobile,Dell,5,1278.31,30,4474.08,3790.91,683.17,Credit Card,Online,Sales_17,Returning
O000162,2026-09-02,C00813,Customer_01985,Female,19,Maharashtra City,Maharashtra,West,P0325,Mobile,Electronics,Mobile,HP,1,1768.9,30,1238.23,947.06,291.17,Debit Card,Offline,Sales_16,New
O000163,2026-09-26,C00605,Customer_01635,Male,63,Haryana City,Haryana,North,P0038,Cricket Bat,Sports,Cricket Bat,LG,2,3430.5,25,5145.75,3514.68,1631.07,UPI,Offline,Sales_05,Returning
O000164,2026-04-01,C00738,Customer_01560,Female,24,Gujarat City,Gujarat,West,P0068,Curtains,Home,Curtains,Adidas,3,622.1,0,1866.3,1642.41,223.89,UPI,Online,Sales_14,Returning
O000165,2026-09-04,C01225,Customer_01607,Female,42,Chhattisgarh City,Chhattisgarh,Central,P0007,Yoga Mat,Sports,Yoga Mat,LG,1,228.68,10,205.81,153.12,52.69,Debit Card,Offline,Sales_13,New
O000166,2025-11-05,C00550,Customer_01010,Male,22,Chhattisgarh City,Chhattisgarh,Central,P0086,Sofa,Furniture,Sofa,Ikea,2,3458.05,5,6570.3,3932.94,2637.36,Cash,Offline,Sales_14,Returning
O000167,2025-07-20,C00938,Customer_00220,Male,37,Telangana City,Telangana,South,P0004,Mobile,Electronics,Mobile,Nike,2,3632.41,15,6175.1,4679.69,1495.41,Cash,Offline,Sales_20,Returning
O000168,2026-12-13,C00412,Customer_00982,Female,29,Bihar City,Bihar,East,P0494,Oil,Grocery,Oil,LG,5,767.01,10,3451.55,2627.06,824.49,Cash,Offline,Sales_10,Returning
O000169,2026-08-01,C00410,Customer_01213,Male,61,Jharkhand City,Jharkhand,East,P0394,Table,Furniture,Table,LG,3,4100.82,15,10457.09,7087.35,3369.74,Net Banking,Online,Sales_24,Returning
O000170,2026-11-21,C01023,Customer_00286,Female,33,Punjab City,Punjab,North,P0130,Oil,Grocery,Oil,Boat,1,4112.93,30,2879.05,2384.62,494.43,Credit Card,Offline,Sales_13,New
O000171,2026-07-11,C00076,Customer_01620,Female,62,Assam City,Assam,East,P0459,Cricket Bat,Sports,Cricket Bat,Puma,4,2718.4,30,7611.52,6029.07,1582.45,Net Banking,Online,Sales_04,New
O000172,2026-02-14,C01981,Customer_01542,Female,45,Haryana City,Haryana,North,P0055,Sofa,Furniture,Sofa,Puma,1,2859.78,25,2144.84,1688.24,456.6,UPI,Online,Sales_09,New
O000173,2026-02-05,C00949,Customer_01582,Male,40,Andhra Pradesh City,Andhra Pradesh,South,P0013,Lamp,Home,Lamp,Ikea,5,3469.56,5,16480.41,11635.54,4844.87,Cash,Online,Sales_10,Returning
O000174,2026-06-18,C00990,Customer_00714,Female,24,Karnataka City,Karnataka,South,P0225,Headphones,Electronics,Headphones,Dell,3,1628.26,15,4152.06,3423.35,728.71,Cash,Offline,Sales_03,Returning
O000175,2025-09-07,C01057,Customer_00358,Male,39,Maharashtra City,Maharashtra,West,P0287,Mixer,Home,Mixer,Samsung,3,3275.05,25,7368.86,6116.28,1252.58,Cash,Offline,Sales_08,Returning
O000176,2025-07-22,C00921,Customer_01213,Female,42,Rajasthan City,Rajasthan,North,P0003,Sofa,Furniture,Sofa,Philips,4,2038.35,25,6115.05,4677.63,1437.42,Credit Card,Online,Sales_09,New
O000177,2026-11-18,C01767,Customer_01003,Female,56,Jharkhand City,Jharkhand,East,P0199,Headphones,Electronics,Headphones,Dell,3,1697.33,15,4328.19,2553.13,1775.06,Net Banking,Offline,Sales_19,New
O000178,2026-09-22,C01209,Customer_00174,Male,38,Haryana City,Haryana,North,P0061,Jeans,Clothing,Jeans,Puma,2,4087.32,25,6130.98,5090.03,1040.95,Credit Card,Offline,Sales_04,New
O000179,2026-03-10,C00381,Customer_00997,Male,53,Haryana City,Haryana,North,P0086,Mixer,Home,Mixer,Ikea,4,2149.37,5,8167.61,6135.36,2032.25,Cash,Offline,Sales_05,New
O000180,2026-01-29,C01974,Customer_01151,Female,44,Bihar City,Bihar,East,P0351,Snacks,Grocery,Snacks,Samsung,3,4764.03,15,12148.28,7262.09,4886.19,Cash,Offline,Sales_23,Returning
O000181,2025-10-09,C00461,Customer_01102,Female,28,Telangana City,Telangana,South,P0400,Chair,Furniture,Chair,Puma,1,3999.82,5,3799.83,2478.37,1321.46,Cash,Offline,Sales_18,New
O000182,2026-03-28,C01119,Customer_00448,Female,24,Jharkhand City,Jharkhand,East,P0377,Mobile,Electronics,Mobile,Ikea,3,2756.01,30,5787.62,3267.48,2520.14,Credit Card,Offline,Sales_02,Returning
O000183,2026-08-26,C01412,Customer_00719,Female,28,West Bengal City,West Bengal,East,P0316,Shirt,Clothing,Shirt,Sony,1,3900.6,5,3705.57,2310.26,1395.31,Credit Card,Online,Sales_07,New
O000184,2025-10-27,C00593,Customer_01173,Female,50,Jharkhand City,Jharkhand,East,P0461,Jacket,Clothing,Jacket,Nike,5,2739.97,10,12329.86,11006.25,1323.61,UPI,Online,Sales_25,Returning
O000185,2025-09-11,C01560,Customer_01728,Female,49,Maharashtra City,Maharashtra,West,P0073,Jacket,Clothing,Jacket,Dell,2,1323.42,25,1985.13,1315.61,669.52,Net Banking,Offline,Sales_21,Returning
O000186,2026-01-13,C00932,Customer_01947,Female,38,Kerala City,Kerala,South,P0298,Rice,Grocery,Rice,Philips,1,2073.97,25,1555.48,1006.99,548.49,UPI,Online,Sales_24,Returning
O000187,2025-10-02,C00662,Customer_01697,Female,39,Haryana City,Haryana,North,P0281,Headphones,Electronics,Headphones,LG,2,4843.83,30,6781.36,4232.57,2548.79,Net Banking,Online,Sales_19,Returning
O000188,2025-05-08,C01904,Customer_01757,Male,46,Bihar City,Bihar,East,P0234,Mixer,Home,Mixer,Samsung,1,3168.28,30,2217.8,1576.53,641.27,UPI,Offline,Sales_07,New
O000189,2026-10-27,C00339,Customer_00107,Female,58,Madhya Pradesh City,Madhya Pradesh,Central,P0157,Table,Furniture,Table,Apple,3,1326.91,10,3582.66,2803.71,778.95,Credit Card,Offline,Sales_21,New
O000190,2026-04-01,C00020,Customer_00017,Female,25,Tamil Nadu City,Tamil Nadu,South,P0441,Laptop,Electronics,Laptop,Sony,1,750.23,5,712.72,521.57,191.15,Cash,Online,Sales_16,New
O000191,2025-05-21,C00784,Customer_01585,Male,59,Uttar Pradesh City,Uttar Pradesh,North,P0347,Rice,Grocery,Rice,Boat,1,605.69,10,545.12,467.9,77.22,Credit Card,Online,Sales_17,New
O000192,2026-02-26,C01262,Customer_01407,Female,31,Uttarakhand City,Uttarakhand,North,P0045,Mixer,Home,Mixer,Sony,3,3639.92,25,8189.82,6649.27,1540.55,UPI,Online,Sales_25,New
O000193,2026-10-23,C00173,Customer_00509,Female,62,Jharkhand City,Jharkhand,East,P0014,Curtains,Home,Curtains,Adidas,4,1641.07,5,6236.07,3970.66,2265.41,Debit Card,Online,Sales_17,New
O000194,2026-10-16,C01217,Customer_00146,Male,41,Kerala City,Kerala,South,P0479,Jacket,Clothing,Jacket,Samsung,2,2524.95,0,5049.9,3203.55,1846.35,Debit Card,Online,Sales_13,Returning
O000195,2026-08-25,C00139,Customer_00029,Female,31,Haryana City,Haryana,North,P0021,Yoga Mat,Sports,Yoga Mat,Dell,4,4776.82,30,13375.1,7698.0,5677.1,UPI,Offline,Sales_17,Returning
O000196,2025-06-06,C00569,Customer_00172,Female,23,Andhra Pradesh City,Andhra Pradesh,South,P0262,Oil,Grocery,Oil,Boat,4,503.9,20,1612.48,1190.3,422.18,Credit Card,Online,Sales_18,Returning
O000197,2025-09-02,C00119,Customer_00501,Male,45,Kerala City,Kerala,South,P0060,Yoga Mat,Sports,Yoga Mat,Philips,1,1619.83,15,1376.86,1109.04,267.82,Cash,Online,Sales_10,New
O000198,2025-09-23,C00342,Customer_00762,Male,65,Tamil Nadu City,Tamil Nadu,South,P0400,Headphones,Electronics,Headphones,Dell,1,902.78,10,812.5,595.6,216.9,Debit Card,Online,Sales_25,New
O000199,2026-05-24,C00933,Customer_01047,Female,21,Bihar City,Bihar,East,P0256,Oil,Grocery,Oil,Ikea,1,1388.45,20,1110.76,854.88,255.88,Net Banking,Online,Sales_12,New
O000200,2025-01-13,C00501,Customer_00095,Female,41,West Bengal City,West Bengal,East,P0197,Headphones,Electronics,Headphones,Philips,1,1219.18,20,975.34,537.31,438.03,Credit Card,Online,Sales_02,Returning
O000201,2025-05-03,C01029,Customer_01379,Male,29,Uttar Pradesh City,Uttar Pradesh,North,P0115,Shirt,Clothing,Shirt,LG,3,1429.16,0,4287.48,3215.77,1071.71,Net Banking,Online,Sales_13,New
O000202,2025-10-26,C01155,Customer_01607,Female,65,Assam City,Assam,East,P0319,Jeans,Clothing,Jeans,Adidas,1,2810.15,0,2810.15,1908.43,901.72,Credit Card,Offline,Sales_12,Returning
O000203,2026-07-09,C00710,Customer_01303,Male,39,Punjab City,Punjab,North,P0001,Lamp,Home,Lamp,HP,2,131.25,15,223.12,124.58,98.54,Cash,Offline,Sales_04,New
O000204,2025-04-06,C00090,Customer_01887,Male,51,Andhra Pradesh City,Andhra Pradesh,South,P0212,Table,Furniture,Table,Sony,1,4865.54,5,4622.26,3693.55,928.71,Debit Card,Offline,Sales_24,New
O000205,2026-11-10,C01975,Customer_00268,Male,36,Jharkhand City,Jharkhand,East,P0134,Headphones,Electronics,Headphones,Dell,4,466.67,20,1493.34,853.89,639.45,Debit Card,Offline,Sales_23,Returning
O000206,2026-08-22,C00224,Customer_00319,Male,28,Bihar City,Bihar,East,P0231,Oil,Grocery,Oil,HP,1,4723.42,5,4487.25,3692.91,794.34,Cash,Offline,Sales_14,New
O000207,2025-06-11,C01654,Customer_01406,Female,63,Chhattisgarh City,Chhattisgarh,Central,P0357,Shirt,Clothing,Shirt,Sony,3,2370.4,30,4977.84,2946.73,2031.11,Net Banking,Online,Sales_07,Returning
O000208,2025-09-24,C01680,Customer_00357,Male,43,Gujarat City,Gujarat,West,P0438,Headphones,Electronics,Headphones,HP,3,2041.6,0,6124.8,4820.3,1304.5,Cash,Online,Sales_04,Returning
O000209,2026-02-15,C00763,Customer_01406,Male,55,Tamil Nadu City,Tamil Nadu,South,P0301,Chair,Furniture,Chair,Samsung,1,4168.82,5,3960.38,2359.4,1600.98,Debit Card,Online,Sales_01,New
O000210,2025-05-06,C00088,Customer_01930,Female,21,Punjab City,Punjab,North,P0087,Curtains,Home,Curtains,Dell,1,4534.88,30,3174.42,2644.64,529.78,Net Banking,Offline,Sales_24,Returning
O000211,2025-10-09,C00574,Customer_00914,Male,20,Telangana City,Telangana,South,P0315,Mobile,Electronics,Mobile,Philips,4,946.76,5,3597.69,3122.46,475.23,Net Banking,Online,Sales_21,Returning
O000212,2025-07-24,C01317,Customer_01812,Male,58,Telangana City,Telangana,South,P0411,Snacks,Grocery,Snacks,Sony,1,529.84,15,450.36,269.33,181.03,Net Banking,Online,Sales_13,Returning
O000213,2025-01-27,C00654,Customer_01223,Male,19,Telangana City,Telangana,South,P0459,Cricket Bat,Sports,Cricket Bat,Adidas,5,2561.73,15,10887.35,7018.56,3868.79,Debit Card,Online,Sales_16,Returning
O000214,2025-02-27,C01565,Customer_01942,Male,54,Jharkhand City,Jharkhand,East,P0434,Chair,Furniture,Chair,Apple,2,3318.64,10,5973.55,4401.26,1572.29,Cash,Offline,Sales_06,New
O000215,2025-12-27,C01941,Customer_01163,Male,54,Uttar Pradesh City,Uttar Pradesh,North,P0486,Cricket Bat,Sports,Cricket Bat,Boat,3,4578.5,0,13735.5,10936.32,2799.18,Credit Card,Offline,Sales_18,Returning
O000216,2026-05-05,C00002,Customer_00680,Male,26,Rajasthan City,Rajasthan,North,P0175,Rice,Grocery,Rice,Apple,1,1239.85,5,1177.86,656.04,521.82,Credit Card,Offline,Sales_02,New
O000217,2025-03-16,C00766,Customer_01443,Female,55,Gujarat City,Gujarat,West,P0052,Yoga Mat,Sports,Yoga Mat,Dell,1,4247.76,30,2973.43,2015.13,958.3,Debit Card,Offline,Sales_11,New
O000218,2026-07-30,C01421,Customer_01822,Female,32,Rajasthan City,Rajasthan,North,P0341,Curtains,Home,Curtains,Philips,4,3280.98,5,12467.72,9943.18,2524.54,Net Banking,Online,Sales_13,Returning
O000219,2026-08-05,C00067,Customer_00373,Female,57,Madhya Pradesh City,Madhya Pradesh,Central,P0114,Chair,Furniture,Chair,Boat,1,4749.06,20,3799.25,2610.31,1188.94,Net Banking,Online,Sales_16,New
O000220,2025-04-01,C01683,Customer_01452,Female,46,Bihar City,Bihar,East,P0006,Mixer,Home,Mixer,HP,3,4913.66,5,14003.93,10820.35,3183.58,Debit Card,Online,Sales_08,New
O000221,2025-06-20,C01812,Customer_00848,Female,42,Haryana City,Haryana,North,P0180,Shirt,Clothing,Shirt,Boat,1,335.92,15,285.53,230.25,55.28,Net Banking,Offline,Sales_04,Returning
O000222,2025-10-29,C00042,Customer_00653,Female,24,Jharkhand City,Jharkhand,East,P0038,Lamp,Home,Lamp,HP,2,2311.31,30,3235.83,2737.57,498.26,Debit Card,Online,Sales_13,New
O000223,2026-03-18,C01931,Customer_01339,Male,56,Karnataka City,Karnataka,South,P0456,Football,Sports,Football,Adidas,5,4927.85,15,20943.36,16682.99,4260.37,Cash,Online,Sales_02,New
O000224,2026-11-08,C00577,Customer_00610,Male,24,Bihar City,Bihar,East,P0026,Chair,Furniture,Chair,LG,5,3637.99,25,13642.46,10082.38,3560.08,Cash,Offline,Sales_05,New
O000225,2025-07-24,C00199,Customer_00053,Male,28,Haryana City,Haryana,North,P0327,Mobile,Electronics,Mobile,Apple,3,4137.1,25,9308.48,7075.15,2233.33,Debit Card,Online,Sales_16,New
O000226,2026-01-15,C01814,Customer_00782,Female,29,Madhya Pradesh City,Madhya Pradesh,Central,P0229,Oil,Grocery,Oil,Sony,3,546.57,20,1311.77,899.39,412.38,UPI,Offline,Sales_15,Returning
O000227,2025-03-29,C01369,Customer_00705,Female,55,West Bengal City,West Bengal,East,P0117,Table,Furniture,Table,Puma,1,840.54,25,630.4,493.99,136.41,Net Banking,Online,Sales_13,Returning
O000228,2025-02-05,C01029,Customer_01170,Male,25,Chhattisgarh City,Chhattisgarh,Central,P0487,Curtains,Home,Curtains,Puma,2,2433.69,0,4867.38,3349.64,1517.74,Cash,Online,Sales_06,New
O000229,2026-10-05,C00303,Customer_01709,Female,38,Punjab City,Punjab,North,P0467,Chair,Furniture,Chair,LG,1,4942.57,15,4201.18,2607.55,1593.63,UPI,Online,Sales_13,Returning
O000230,2026-10-01,C01204,Customer_01071,Female,25,Chhattisgarh City,Chhattisgarh,Central,P0213,Jeans,Clothing,Jeans,Ikea,4,4594.09,0,18376.36,15165.88,3210.48,Credit Card,Online,Sales_19,New
O000231,2026-11-02,C00995,Customer_01172,Female,20,Tamil Nadu City,Tamil Nadu,South,P0089,Football,Sports,Football,Nike,5,4412.67,15,18753.85,12048.37,6705.48,Debit Card,Offline,Sales_05,Returning
O000232,2026-01-17,C00042,Customer_00692,Female,37,Maharashtra City,Maharashtra,West,P0144,Oil,Grocery,Oil,Boat,2,341.53,15,580.6,506.45,74.15,Cash,Online,Sales_08,New
O000233,2025-07-12,C00905,Customer_00433,Female,65,Madhya Pradesh City,Madhya Pradesh,Central,P0249,Curtains,Home,Curtains,Adidas,3,3671.12,20,8810.69,6836.6,1974.09,Net Banking,Offline,Sales_02,New
O000234,2026-08-06,C00060,Customer_00356,Male,30,Karnataka City,Karnataka,South,P0429,Jacket,Clothing,Jacket,Ikea,4,764.68,30,2141.1,1570.5,570.6,UPI,Online,Sales_02,Returning
O000235,2026-10-13,C01891,Customer_00254,Male,33,Maharashtra City,Maharashtra,West,P0191,Jacket,Clothing,Jacket,HP,3,1904.92,15,4857.55,3530.44,1327.11,Cash,Offline,Sales_06,Returning
O000236,2026-12-07,C00186,Customer_00584,Male,42,Jharkhand City,Jharkhand,East,P0026,Cricket Bat,Sports,Cricket Bat,Adidas,2,4204.5,10,7568.1,6146.33,1421.77,Credit Card,Online,Sales_08,New
O000237,2026-11-30,C00019,Customer_00971,Male,59,Punjab City,Punjab,North,P0089,Jacket,Clothing,Jacket,LG,5,198.26,30,693.91,616.54,77.37,Net Banking,Online,Sales_08,Returning
O000238,2026-04-16,C00517,Customer_00447,Female,37,Uttarakhand City,Uttarakhand,North,P0347,Jacket,Clothing,Jacket,Boat,3,2176.65,15,5550.46,4707.1,843.36,Net Banking,Offline,Sales_19,New
O000239,2026-12-02,C00222,Customer_00987,Male,39,Delhi City,Delhi,North,P0142,Yoga Mat,Sports,Yoga Mat,Adidas,5,3271.98,20,13087.92,8493.23,4594.69,Debit Card,Offline,Sales_09,Returning
O000240,2026-02-18,C01353,Customer_00655,Male,64,Punjab City,Punjab,North,P0014,Sofa,Furniture,Sofa,HP,1,4046.61,30,2832.63,2361.03,471.6,Cash,Offline,Sales_09,Returning
O000241,2025-12-18,C01488,Customer_01461,Male,61,Kerala City,Kerala,South,P0274,Snacks,Grocery,Snacks,Samsung,5,3569.54,20,14278.16,11930.9,2347.26,Cash,Offline,Sales_17,Returning
O000242,2026-07-27,C01563,Customer_01870,Male,61,Rajasthan City,Rajasthan,North,P0461,Lamp,Home,Lamp,Dell,3,578.26,5,1648.04,1333.79,314.25,Debit Card,Online,Sales_08,Returning
O000243,2025-05-01,C00964,Customer_00110,Male,48,Uttar Pradesh City,Uttar Pradesh,North,P0456,Curtains,Home,Curtains,LG,3,1921.24,20,4610.98,3010.59,1600.39,Credit Card,Online,Sales_22,Returning
O000244,2026-08-07,C01829,Customer_01857,Female,27,Andhra Pradesh City,Andhra Pradesh,South,P0162,Jeans,Clothing,Jeans,Samsung,2,773.09,5,1468.87,984.05,484.82,Credit Card,Online,Sales_16,Returning
O000245,2025-06-22,C01181,Customer_01566,Male,49,Rajasthan City,Rajasthan,North,P0403,Jacket,Clothing,Jacket,Samsung,1,2315.06,5,2199.31,1795.56,403.75,UPI,Online,Sales_20,Returning
